000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   040003 1                               101012005                              1                    11                            0100337530210000000000BONFT   950005 BONM      0000        25012006                                                       
000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   050001 1                               101012005                              1                    11                            0100335868760000000000BONFT   950001 BONM      0000        25012006                                                       
000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   050002 1                               101012005                              1                    11                            0100000000000000000000BONFT   950004 BONM      0000        25012006                                                       
000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   050004 1                               101012005                              1                    11                            0100213452690000000000BONFT   900002 BONM      0000        25012006                                                       
000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   050006 1                               101012005                              1                    11                            0100337530470000000000BONFT   950007 BONM      0000        25012006                                                       
000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   050007 1                               102022005                              1                    11                            0100337530880000000000BONFT   950011 BONM      0000        25012006                                                       
000200601251140SM4.4a(6) ANIMCBBN0340481BONMRBONBONMT   050009 1                               102022005                              1                    11                            0100352905430000000000BONFT   960003 BONM      0000        25012006                                                       
